row_id,catalyst,base,cosolvent,core,monomer,conversion,kraken_id
reaction:598,tBuXphos G3,P2-Et,None,Core_06,MFCD05663845,32.02256595858388,90
reaction:599,Aphos G3,BTTP,t-AmOH (25%),Core_06,MFCD05663845,95.52551595139066,216
reaction:600,Xphos G3,K3PO4,H2O (25%),Core_06,MFCD05663845,93.94604443652386,1
reaction:601,tBuXphos G3,BTMG,None,Core_06,MFCD05663845,22.51359653230064,90
reaction:602,Aphos G3,BTMG,t-AmOH (25%),Core_06,MFCD05663845,95.7962898215315,216
reaction:603,Xphos G3,BTMG,H2O (25%),Core_06,MFCD05663845,97.4365116727902,1
reaction:604,Aphos G3,P2-Et,None,Core_06,MFCD05663845,94.19372121098418,216
reaction:605,tBu3P G2,BTTP,t-AmOH (25%),Core_06,MFCD05663845,96.34236316414646,8
reaction:606,RuPhos G3,K3PO4,H2O (25%),Core_06,MFCD05663845,94.03441771492156,4
reaction:607,Aphos G3,BTMG,None,Core_06,MFCD05663845,95.37791424834997,216
reaction:608,tBu3P G2,BTMG,t-AmOH (25%),Core_06,MFCD05663845,96.91291305344014,8
reaction:609,RuPhos G3,BTMG,H2O (25%),Core_06,MFCD05663845,95.16393312843908,4
reaction:610,tBuXphos G3,P2-Et,None,Core_07,MFCD05663854,0.0,90
reaction:611,Aphos G3,BTTP,t-AmOH (25%),Core_07,MFCD05663854,56.27637943539001,216
reaction:612,Xphos G3,K3PO4,H2O (25%),Core_07,MFCD05663854,62.341545683273104,1
reaction:613,tBuXphos G3,BTMG,None,Core_07,MFCD05663854,0.0,90
reaction:614,Aphos G3,BTMG,t-AmOH (25%),Core_07,MFCD05663854,67.41889252479088,216
reaction:615,Xphos G3,BTMG,H2O (25%),Core_07,MFCD05663854,60.54754024741167,1
reaction:616,Aphos G3,P2-Et,None,Core_07,MFCD05663854,64.90600424748082,216
reaction:617,tBu3P G2,BTTP,t-AmOH (25%),Core_07,MFCD05663854,31.957207364163963,8
reaction:618,RuPhos G3,K3PO4,H2O (25%),Core_07,MFCD05663854,69.7863653660917,4
reaction:619,Aphos G3,BTMG,None,Core_07,MFCD05663854,39.8885566431446,216
reaction:620,tBu3P G2,BTMG,t-AmOH (25%),Core_07,MFCD05663854,64.62171638146683,8
reaction:621,RuPhos G3,BTMG,H2O (25%),Core_07,MFCD05663854,71.10470910903693,4
reaction:622,tBuXphos G3,P2-Et,None,Core_07,MFCD16994280,0.0,90
reaction:623,Aphos G3,BTTP,t-AmOH (25%),Core_07,MFCD16994280,26.676767962166974,216
reaction:624,Xphos G3,K3PO4,H2O (25%),Core_07,MFCD16994280,89.56907278689745,1
reaction:625,tBuXphos G3,BTMG,None,Core_07,MFCD16994280,0.0,90
reaction:626,Aphos G3,BTMG,t-AmOH (25%),Core_07,MFCD16994280,86.37477932584832,216
reaction:627,Xphos G3,BTMG,H2O (25%),Core_07,MFCD16994280,95.15147543537064,1
reaction:628,Aphos G3,P2-Et,None,Core_07,MFCD16994280,14.99395889907222,216
reaction:629,tBu3P G2,BTTP,t-AmOH (25%),Core_07,MFCD16994280,8.462613926169697,8
reaction:630,RuPhos G3,K3PO4,H2O (25%),Core_07,MFCD16994280,100.0,4
reaction:631,Aphos G3,BTMG,None,Core_07,MFCD16994280,70.1066072022515,216
reaction:632,tBu3P G2,BTMG,t-AmOH (25%),Core_07,MFCD16994280,51.4327541848368,8
reaction:633,RuPhos G3,BTMG,H2O (25%),Core_07,MFCD16994280,100.0,4
reaction:634,tBuXphos G3,P2-Et,None,Core_07,MFCD03788418,0.0,90
reaction:635,Aphos G3,BTTP,t-AmOH (25%),Core_07,MFCD03788418,45.86029811170456,216
reaction:636,Xphos G3,K3PO4,H2O (25%),Core_07,MFCD03788418,100.0,1
reaction:637,tBuXphos G3,BTMG,None,Core_07,MFCD03788418,0.0,90
reaction:638,Aphos G3,BTMG,t-AmOH (25%),Core_07,MFCD03788418,100.0,216
reaction:639,Xphos G3,BTMG,H2O (25%),Core_07,MFCD03788418,77.91552753780931,1
reaction:640,Aphos G3,P2-Et,None,Core_07,MFCD03788418,11.870546539715566,216
reaction:641,tBu3P G2,BTTP,t-AmOH (25%),Core_07,MFCD03788418,10.806305743802564,8
reaction:642,RuPhos G3,K3PO4,H2O (25%),Core_07,MFCD03788418,100.0,4
reaction:643,Aphos G3,BTMG,None,Core_07,MFCD03788418,100.0,216
reaction:644,tBu3P G2,BTMG,t-AmOH (25%),Core_07,MFCD03788418,68.19209630524968,8
reaction:645,RuPhos G3,BTMG,H2O (25%),Core_07,MFCD03788418,77.72645044685997,4
reaction:646,tBuXphos G3,P2-Et,None,Core_07,MFCD19439767,3.160435176136351,90
reaction:647,Aphos G3,BTTP,t-AmOH (25%),Core_07,MFCD19439767,100.0,216
reaction:648,Xphos G3,K3PO4,H2O (25%),Core_07,MFCD19439767,100.0,1
reaction:649,tBuXphos G3,BTMG,None,Core_07,MFCD19439767,7.629641889214354,90
reaction:650,Aphos G3,BTMG,t-AmOH (25%),Core_07,MFCD19439767,100.0,216
reaction:651,Xphos G3,BTMG,H2O (25%),Core_07,MFCD19439767,100.0,1
reaction:652,Aphos G3,P2-Et,None,Core_07,MFCD19439767,46.44546950706697,216
reaction:653,tBu3P G2,BTTP,t-AmOH (25%),Core_07,MFCD19439767,27.57445251735708,8
reaction:654,RuPhos G3,K3PO4,H2O (25%),Core_07,MFCD19439767,100.0,4
reaction:655,Aphos G3,BTMG,None,Core_07,MFCD19439767,100.0,216
reaction:656,tBu3P G2,BTMG,t-AmOH (25%),Core_07,MFCD19439767,100.0,8
reaction:657,RuPhos G3,BTMG,H2O (25%),Core_07,MFCD19439767,100.0,4
reaction:658,tBuXphos G3,P2-Et,None,Core_07,MFCD18383786,5.678120328491702,90
reaction:659,Aphos G3,BTTP,t-AmOH (25%),Core_07,MFCD18383786,90.07772431734288,216
reaction:660,Xphos G3,K3PO4,H2O (25%),Core_07,MFCD18383786,58.162191746962975,1
reaction:661,tBuXphos G3,BTMG,None,Core_07,MFCD18383786,35.50634591571375,90
reaction:662,Aphos G3,BTMG,t-AmOH (25%),Core_07,MFCD18383786,100.0,216
reaction:663,Xphos G3,BTMG,H2O (25%),Core_07,MFCD18383786,100.0,1
reaction:664,Aphos G3,P2-Et,None,Core_07,MFCD18383786,36.67649311169646,216
reaction:665,tBu3P G2,BTTP,t-AmOH (25%),Core_07,MFCD18383786,21.106925370227994,8
reaction:666,RuPhos G3,K3PO4,H2O (25%),Core_07,MFCD18383786,79.44213411707109,4
reaction:667,Aphos G3,BTMG,None,Core_07,MFCD18383786,100.0,216
reaction:668,tBu3P G2,BTMG,t-AmOH (25%),Core_07,MFCD18383786,100.0,8
reaction:669,RuPhos G3,BTMG,H2O (25%),Core_07,MFCD18383786,85.12097214192742,4
reaction:670,tBuXphos G3,P2-Et,None,Core_07,MFCD00674177,0.0,90
reaction:671,Aphos G3,BTTP,t-AmOH (25%),Core_07,MFCD00674177,21.539559478961063,216
reaction:672,Xphos G3,K3PO4,H2O (25%),Core_07,MFCD00674177,30.70754590330191,1
reaction:673,tBuXphos G3,BTMG,None,Core_07,MFCD00674177,0.0,90
reaction:674,Aphos G3,BTMG,t-AmOH (25%),Core_07,MFCD00674177,47.605708037170096,216
reaction:675,Xphos G3,BTMG,H2O (25%),Core_07,MFCD00674177,26.57362067714243,1
reaction:676,Aphos G3,P2-Et,None,Core_07,MFCD00674177,22.543360751114324,216
reaction:677,tBu3P G2,BTTP,t-AmOH (25%),Core_07,MFCD00674177,7.512313790699683,8
reaction:678,RuPhos G3,K3PO4,H2O (25%),Core_07,MFCD00674177,17.51040448634494,4
reaction:679,Aphos G3,BTMG,None,Core_07,MFCD00674177,43.312974492758286,216
reaction:680,tBu3P G2,BTMG,t-AmOH (25%),Core_07,MFCD00674177,0.0,8
reaction:681,RuPhos G3,BTMG,H2O (25%),Core_07,MFCD00674177,19.15246263784888,4
reaction:682,tBuXphos G3,P2-Et,None,Core_07,MFCD11878349,0.0,90
reaction:683,Aphos G3,BTTP,t-AmOH (25%),Core_07,MFCD11878349,31.74587413959698,216
reaction:684,Xphos G3,K3PO4,H2O (25%),Core_07,MFCD11878349,10.196048078809923,1
reaction:685,tBuXphos G3,BTMG,None,Core_07,MFCD11878349,35.59674854382626,90
reaction:686,Aphos G3,BTMG,t-AmOH (25%),Core_07,MFCD11878349,58.35507999490075,216
reaction:687,Xphos G3,BTMG,H2O (25%),Core_07,MFCD11878349,31.46822095051847,1
reaction:688,Aphos G3,P2-Et,None,Core_07,MFCD11878349,0.0,216
reaction:689,tBu3P G2,BTTP,t-AmOH (25%),Core_07,MFCD11878349,9.02209362453565,8
reaction:690,RuPhos G3,K3PO4,H2O (25%),Core_07,MFCD11878349,11.996763670100858,4
reaction:691,Aphos G3,BTMG,None,Core_07,MFCD11878349,64.0471880357575,216
reaction:692,tBu3P G2,BTMG,t-AmOH (25%),Core_07,MFCD11878349,41.24795288860724,8
reaction:693,RuPhos G3,BTMG,H2O (25%),Core_07,MFCD11878349,18.26331233288497,4
reaction:694,tBuXphos G3,P2-Et,None,Core_07,MFCD03789252,12.459350333148048,90
reaction:695,Aphos G3,BTTP,t-AmOH (25%),Core_07,MFCD03789252,100.0,216
reaction:696,Xphos G3,K3PO4,H2O (25%),Core_07,MFCD03789252,100.0,1
reaction:697,tBuXphos G3,BTMG,None,Core_07,MFCD03789252,7.102105888531668,90
reaction:698,Aphos G3,BTMG,t-AmOH (25%),Core_07,MFCD03789252,100.0,216
reaction:699,Xphos G3,BTMG,H2O (25%),Core_07,MFCD03789252,100.0,1
reaction:700,Aphos G3,P2-Et,None,Core_07,MFCD03789252,100.0,216
reaction:701,tBu3P G2,BTTP,t-AmOH (25%),Core_07,MFCD03789252,84.9893001917237,8
reaction:702,RuPhos G3,K3PO4,H2O (25%),Core_07,MFCD03789252,100.0,4
reaction:703,Aphos G3,BTMG,None,Core_07,MFCD03789252,96.69893778889607,216
reaction:704,tBu3P G2,BTMG,t-AmOH (25%),Core_07,MFCD03789252,100.0,8
reaction:705,RuPhos G3,BTMG,H2O (25%),Core_07,MFCD03789252,100.0,4
reaction:706,tBuXphos G3,P2-Et,None,Core_07,MFCD09999194,0.0,90
reaction:707,Aphos G3,BTTP,t-AmOH (25%),Core_07,MFCD09999194,56.98916607901244,216
reaction:708,Xphos G3,K3PO4,H2O (25%),Core_07,MFCD09999194,62.90013802012398,1
reaction:709,tBuXphos G3,BTMG,None,Core_07,MFCD09999194,46.50764100601364,90
reaction:710,Aphos G3,BTMG,t-AmOH (25%),Core_07,MFCD09999194,100.0,216
reaction:711,Xphos G3,BTMG,H2O (25%),Core_07,MFCD09999194,84.46842159748569,1
reaction:712,Aphos G3,P2-Et,None,Core_07,MFCD09999194,70.12664206419551,216
reaction:713,tBu3P G2,BTTP,t-AmOH (25%),Core_07,MFCD09999194,27.93259803720673,8
reaction:714,RuPhos G3,K3PO4,H2O (25%),Core_07,MFCD09999194,68.75814612937474,4
reaction:715,Aphos G3,BTMG,None,Core_07,MFCD09999194,71.10755011272899,216
reaction:716,tBu3P G2,BTMG,t-AmOH (25%),Core_07,MFCD09999194,100.0,8
reaction:717,RuPhos G3,BTMG,H2O (25%),Core_07,MFCD09999194,85.25854917233113,4
reaction:718,tBuXphos G3,P2-Et,None,Core_07,MFCD05663845,6.001226059126473,90
reaction:719,Aphos G3,BTTP,t-AmOH (25%),Core_07,MFCD05663845,76.58310173315292,216
reaction:720,Xphos G3,K3PO4,H2O (25%),Core_07,MFCD05663845,32.63864969470545,1
reaction:721,tBuXphos G3,BTMG,None,Core_07,MFCD05663845,0.0,90
reaction:722,Aphos G3,BTMG,t-AmOH (25%),Core_07,MFCD05663845,100.0,216
reaction:723,Xphos G3,BTMG,H2O (25%),Core_07,MFCD05663845,76.50760500916086,1
reaction:724,Aphos G3,P2-Et,None,Core_07,MFCD05663845,80.27570365956264,216
reaction:725,tBu3P G2,BTTP,t-AmOH (25%),Core_07,MFCD05663845,63.15348335684375,8
reaction:726,RuPhos G3,K3PO4,H2O (25%),Core_07,MFCD05663845,55.20870068833985,4
reaction:727,Aphos G3,BTMG,None,Core_07,MFCD05663845,76.498555375672,216
reaction:728,tBu3P G2,BTMG,t-AmOH (25%),Core_07,MFCD05663845,100.0,8
reaction:729,RuPhos G3,BTMG,H2O (25%),Core_07,MFCD05663845,90.22822167782827,4
reaction:730,tBuXphos G3,P2-Et,None,Core_08,MFCD05663854,0.0,90
reaction:731,Aphos G3,BTTP,t-AmOH (25%),Core_08,MFCD05663854,0.0,216
reaction:732,Xphos G3,K3PO4,H2O (25%),Core_08,MFCD05663854,0.0,1
reaction:733,tBuXphos G3,BTMG,None,Core_08,MFCD05663854,0.0,90
reaction:734,Aphos G3,BTMG,t-AmOH (25%),Core_08,MFCD05663854,0.0,216
reaction:735,Xphos G3,BTMG,H2O (25%),Core_08,MFCD05663854,0.0,1
reaction:736,Aphos G3,P2-Et,None,Core_08,MFCD05663854,0.0,216
reaction:737,tBu3P G2,BTTP,t-AmOH (25%),Core_08,MFCD05663854,0.0,8
reaction:738,RuPhos G3,K3PO4,H2O (25%),Core_08,MFCD05663854,0.0,4
reaction:739,Aphos G3,BTMG,None,Core_08,MFCD05663854,0.0,216
reaction:740,tBu3P G2,BTMG,t-AmOH (25%),Core_08,MFCD05663854,0.0,8
reaction:741,RuPhos G3,BTMG,H2O (25%),Core_08,MFCD05663854,0.0,4
reaction:742,tBuXphos G3,P2-Et,None,Core_08,MFCD16994280,0.0,90
reaction:743,Aphos G3,BTTP,t-AmOH (25%),Core_08,MFCD16994280,0.0,216
reaction:744,Xphos G3,K3PO4,H2O (25%),Core_08,MFCD16994280,0.0,1
reaction:745,tBuXphos G3,BTMG,None,Core_08,MFCD16994280,0.0,90
reaction:746,Aphos G3,BTMG,t-AmOH (25%),Core_08,MFCD16994280,0.0,216
reaction:747,Xphos G3,BTMG,H2O (25%),Core_08,MFCD16994280,0.0,1
reaction:748,tBu3P G2,BTTP,t-AmOH (25%),Core_08,MFCD16994280,0.0,8
reaction:749,RuPhos G3,K3PO4,H2O (25%),Core_08,MFCD16994280,0.0,4
reaction:750,Aphos G3,BTMG,None,Core_08,MFCD16994280,0.0,216
reaction:751,tBu3P G2,BTMG,t-AmOH (25%),Core_08,MFCD16994280,0.0,8
reaction:752,RuPhos G3,BTMG,H2O (25%),Core_08,MFCD16994280,0.0,4
reaction:753,tBuXphos G3,P2-Et,None,Core_08,MFCD03788418,47.955328459067104,90
reaction:754,Aphos G3,BTTP,t-AmOH (25%),Core_08,MFCD03788418,0.0,216
reaction:755,Xphos G3,K3PO4,H2O (25%),Core_08,MFCD03788418,0.0,1
reaction:756,tBuXphos G3,BTMG,None,Core_08,MFCD03788418,0.0,90
reaction:757,Aphos G3,BTMG,t-AmOH (25%),Core_08,MFCD03788418,0.0,216
reaction:758,Xphos G3,BTMG,H2O (25%),Core_08,MFCD03788418,0.0,1
reaction:759,Aphos G3,P2-Et,None,Core_08,MFCD03788418,58.91047143201952,216
reaction:760,tBu3P G2,BTTP,t-AmOH (25%),Core_08,MFCD03788418,0.0,8
reaction:761,RuPhos G3,K3PO4,H2O (25%),Core_08,MFCD03788418,45.44658692015693,4
reaction:762,Aphos G3,BTMG,None,Core_08,MFCD03788418,38.468518545726646,216
reaction:763,tBu3P G2,BTMG,t-AmOH (25%),Core_08,MFCD03788418,43.18174583261001,8
reaction:764,RuPhos G3,BTMG,H2O (25%),Core_08,MFCD03788418,39.09563906640968,4
reaction:765,tBuXphos G3,P2-Et,None,Core_08,MFCD19439767,0.0,90
reaction:766,Aphos G3,BTTP,t-AmOH (25%),Core_08,MFCD19439767,9.833601763241996,216
reaction:767,Xphos G3,K3PO4,H2O (25%),Core_08,MFCD19439767,0.0,1
reaction:768,tBuXphos G3,BTMG,None,Core_08,MFCD19439767,0.0,90
reaction:769,Aphos G3,BTMG,t-AmOH (25%),Core_08,MFCD19439767,8.883010208217607,216
reaction:770,Xphos G3,BTMG,H2O (25%),Core_08,MFCD19439767,0.0,1
reaction:771,Aphos G3,P2-Et,None,Core_08,MFCD19439767,0.0,216
reaction:772,tBu3P G2,BTTP,t-AmOH (25%),Core_08,MFCD19439767,0.0,8
reaction:773,RuPhos G3,K3PO4,H2O (25%),Core_08,MFCD19439767,0.0,4
reaction:774,Aphos G3,BTMG,None,Core_08,MFCD19439767,0.0,216
reaction:775,tBu3P G2,BTMG,t-AmOH (25%),Core_08,MFCD19439767,0.0,8
reaction:776,RuPhos G3,BTMG,H2O (25%),Core_08,MFCD19439767,0.0,4
reaction:777,tBuXphos G3,P2-Et,None,Core_08,MFCD18383786,0.0,90
reaction:778,Aphos G3,BTTP,t-AmOH (25%),Core_08,MFCD18383786,0.0,216
reaction:779,Xphos G3,K3PO4,H2O (25%),Core_08,MFCD18383786,0.0,1
reaction:780,tBuXphos G3,BTMG,None,Core_08,MFCD18383786,0.0,90
reaction:781,Aphos G3,BTMG,t-AmOH (25%),Core_08,MFCD18383786,0.0,216
reaction:782,Xphos G3,BTMG,H2O (25%),Core_08,MFCD18383786,0.0,1
reaction:783,Aphos G3,P2-Et,None,Core_08,MFCD18383786,0.0,216
reaction:784,tBu3P G2,BTTP,t-AmOH (25%),Core_08,MFCD18383786,0.0,8
reaction:785,RuPhos G3,K3PO4,H2O (25%),Core_08,MFCD18383786,0.0,4
reaction:786,Aphos G3,BTMG,None,Core_08,MFCD18383786,0.0,216
reaction:787,tBu3P G2,BTMG,t-AmOH (25%),Core_08,MFCD18383786,0.0,8
reaction:788,RuPhos G3,BTMG,H2O (25%),Core_08,MFCD18383786,0.0,4
reaction:789,tBuXphos G3,P2-Et,None,Core_08,MFCD00674177,0.0,90
reaction:790,Aphos G3,BTTP,t-AmOH (25%),Core_08,MFCD00674177,0.0,216
reaction:791,Xphos G3,K3PO4,H2O (25%),Core_08,MFCD00674177,0.0,1
reaction:792,tBuXphos G3,BTMG,None,Core_08,MFCD00674177,1.049417289966165,90
reaction:793,Aphos G3,BTMG,t-AmOH (25%),Core_08,MFCD00674177,4.76634410668854,216
reaction:794,Xphos G3,BTMG,H2O (25%),Core_08,MFCD00674177,25.497730174598004,1
reaction:795,Aphos G3,P2-Et,None,Core_08,MFCD00674177,0.0,216
reaction:796,tBu3P G2,BTTP,t-AmOH (25%),Core_08,MFCD00674177,12.530987770906195,8
reaction:797,RuPhos G3,K3PO4,H2O (25%),Core_08,MFCD00674177,0.0,4
reaction:798,Aphos G3,BTMG,None,Core_08,MFCD00674177,14.62487827203881,216
reaction:799,tBu3P G2,BTMG,t-AmOH (25%),Core_08,MFCD00674177,16.070025397377663,8
reaction:800,RuPhos G3,BTMG,H2O (25%),Core_08,MFCD00674177,21.411673257762924,4
reaction:801,tBuXphos G3,P2-Et,None,Core_08,MFCD11878349,0.0,90
reaction:802,Aphos G3,BTTP,t-AmOH (25%),Core_08,MFCD11878349,0.0,216
reaction:803,Xphos G3,K3PO4,H2O (25%),Core_08,MFCD11878349,0.0,1
reaction:804,tBuXphos G3,BTMG,None,Core_08,MFCD11878349,0.0,90
reaction:805,Aphos G3,BTMG,t-AmOH (25%),Core_08,MFCD11878349,0.0,216
reaction:806,Xphos G3,BTMG,H2O (25%),Core_08,MFCD11878349,0.0,1
reaction:807,Aphos G3,P2-Et,None,Core_08,MFCD11878349,0.0,216
