model,method,completed_fits,expected_fits,complete_method,run_complete,aggregation,r2,rmse,mae,kendall_tau,predictive_nll,mean_predictive_std,pit_cdf_mae,abs_residual_std_spearman,coverage_50,width_50,coverage_80,width_80,coverage_95,width_95,n_test
rxnpredict_full,lolo,4,4,True,True,pooled_predictions,-0.055812104959622966,28.03890904292363,24.07653901991738,-0.12567055185148343,4.768574002030791,25.726520567265833,0.056593608791979055,-0.05076556210558246,0.3527180783817952,34.70454886165898,0.7565107458912769,65.93972541798978,0.9367888748419722,100.84610751874003,3955.0
rxnpredict_full,iid_matched,4,4,True,True,mean_split_metrics,0.8911441433250658,8.998210184173436,6.5635537347402515,0.7964775355691412,3.9595722947619985,18.829051339238063,0.1217211272528701,0.13671972458449197,0.8644732748492527,25.400004268463757,0.980279532345681,48.26080044304038,0.9974719382846944,73.80852497592456,
rxnpredict_full,iid_matched,4,4,True,True,pooled_predictions,0.891209954768957,9.000411626558734,6.563493647806295,0.7957250892587749,3.959571533806018,18.829045946046467,0.12130277503097972,0.1359202580636842,0.8644753476611884,25.39999699315885,0.9802781289506953,48.26078661973411,0.9974715549936789,73.80850383500197,3955.0
rxnpredict_full,kfold,5,5,True,True,mean_split_metrics,0.898531111754586,8.675339781775438,6.381103762872074,0.8016605752306951,3.9527402380718315,18.817231624376607,0.12426000425579853,0.12366521247877316,0.8723135271807839,25.384059715415173,0.9830594184576487,48.23050529487041,0.9992414664981037,73.76219254505259,
rxnpredict_full,kfold,5,5,True,True,pooled_predictions,0.8987330226240973,8.683638130655975,6.3811037628720735,0.8002974510241351,3.9527402380718315,18.817231624376607,0.12382871662640348,0.12324756854516353,0.8723135271807838,25.384059715415177,0.9830594184576485,48.230505294870404,0.9992414664981036,73.76219254505259,3955.0
rxnpredict_full,kfold_5,5,5,True,True,mean_split_metrics,0.8964685475304268,8.754652839507989,6.441451781890565,0.7991646645826717,3.9550622077171673,18.804245624711026,0.12263163560350973,0.10865440075028962,0.8654867256637168,25.366541868074208,0.9830594184576485,48.19722083846724,0.997977243994943,73.71128836175701,
rxnpredict_full,kfold_5,5,5,True,True,pooled_predictions,0.8969996254714293,8.757642149370582,6.4414517818905646,0.7985293891444565,3.9550622077171678,18.80424562471103,0.1226270793956766,0.10714676144134044,0.8654867256637168,25.366541868074204,0.9830594184576485,48.197220838467246,0.9979772439949431,73.71128836175701,3955.0
rxnpredict_full_ohe,lolo,4,4,True,True,mean_split_metrics,-0.2770521321861232,27.92762542821009,24.044964232570862,0.8247023067784618,4.794205147665351,23.537932886272156,0.1190012550755975,0.03377302883040966,0.31781611267077153,31.752188945187687,0.6485217403527229,60.330149480171634,0.9114387646163653,92.26700145522871,
rxnpredict_full_ohe,lolo,4,4,True,True,pooled_predictions,-0.052851031385792835,27.999563232226578,24.043350598622176,-0.11572898714574069,4.794081550974765,23.538507903782666,0.06692568624751224,-0.0523884473390876,0.31782553729456386,31.752964632021733,0.6485461441213654,60.331623309353255,0.911504424778761,92.26925548245087,3955.0
rxnpredict_full_ohe,iid_matched,4,4,True,True,mean_split_metrics,0.897071776566147,8.749652035312947,6.367041764047377,0.8024476654600983,3.8993583760125334,17.543051818123246,0.11752840997636932,0.14729475157662256,0.8503132125444668,23.665217276965734,0.9792684099998772,44.964651043891784,0.9969663771117925,68.76749948488296,
rxnpredict_full_ohe,iid_matched,4,4,True,True,pooled_predictions,0.897122648010034,8.752410570011902,6.3669808804164605,0.801780060594544,3.899357443686365,17.543045611568406,0.11717465046125344,0.1462871562736593,0.8503160556257902,23.665208904450484,0.9792667509481668,44.96463513585164,0.9969658659924147,68.76747515563504,3955.0
rxnpredict_full_ohe,kfold,5,5,True,True,mean_split_metrics,0.904204064423257,8.42900942976913,6.182966069140021,0.8075525798893072,3.890531506584332,17.499262663145583,0.12018810629482668,0.12589475384031226,0.8594184576485461,23.606146604561367,0.9807838179519596,44.852414923660795,0.9984829329962073,68.59584915154363,
rxnpredict_full_ohe,kfold,5,5,True,True,pooled_predictions,0.9043916225920111,8.437538494338636,6.182966069140021,0.8065298175752303,3.8905315065843316,17.499262663145583,0.11981825236885252,0.12387708345900776,0.8594184576485462,23.60614660456137,0.9807838179519596,44.852414923660795,0.9984829329962074,68.59584915154362,3955.0
rxnpredict_full_ohe,kfold_5,5,5,True,True,mean_split_metrics,0.9015841789356976,8.534004867808155,6.265602855447463,0.8042720437470254,3.89341034024987,17.480597355935423,0.11813846365673228,0.12578796673430553,0.8543615676359039,23.580967487766344,0.9782553729456385,44.80457381630769,0.9969658659924147,68.52268249175907,
rxnpredict_full_ohe,kfold_5,5,5,True,True,pooled_predictions,0.9021104994155614,8.537600907932068,6.265602855447464,0.8039761214062293,3.8934103402498708,17.480597355935426,0.11813095342404026,0.12548798008749049,0.8543615676359039,23.580967487766344,0.9782553729456385,44.804573816307695,0.9969658659924147,68.52268249175906,3955.0
