row_id,catalyst,base,cosolvent,core,monomer,conversion
reaction:1244,tBu3P G2,BTTP,t-AmOH (25%),Core_12,MFCD19439767,0.0
reaction:1245,RuPhos G3,K3PO4,H2O (25%),Core_12,MFCD19439767,0.0
reaction:1246,Aphos G3,BTMG,None,Core_12,MFCD19439767,0.0
reaction:1247,tBu3P G2,BTMG,t-AmOH (25%),Core_12,MFCD19439767,0.0
reaction:1248,RuPhos G3,BTMG,H2O (25%),Core_12,MFCD19439767,0.0
reaction:1249,tBuXphos G3,P2-Et,None,Core_12,MFCD18383786,0.0
reaction:1250,Aphos G3,BTTP,t-AmOH (25%),Core_12,MFCD18383786,0.0
reaction:1251,Xphos G3,K3PO4,H2O (25%),Core_12,MFCD18383786,0.0
reaction:1252,tBuXphos G3,BTMG,None,Core_12,MFCD18383786,0.0
reaction:1253,Aphos G3,BTMG,t-AmOH (25%),Core_12,MFCD18383786,0.0
reaction:1254,Xphos G3,BTMG,H2O (25%),Core_12,MFCD18383786,0.0
reaction:1255,Aphos G3,P2-Et,None,Core_12,MFCD18383786,0.0
reaction:1256,tBu3P G2,BTTP,t-AmOH (25%),Core_12,MFCD18383786,0.0
reaction:1257,RuPhos G3,K3PO4,H2O (25%),Core_12,MFCD18383786,0.0
reaction:1258,Aphos G3,BTMG,None,Core_12,MFCD18383786,0.0
reaction:1259,tBu3P G2,BTMG,t-AmOH (25%),Core_12,MFCD18383786,0.0
reaction:1260,RuPhos G3,BTMG,H2O (25%),Core_12,MFCD18383786,0.0
reaction:1261,tBuXphos G3,P2-Et,None,Core_12,MFCD00674177,0.0
reaction:1262,Aphos G3,BTTP,t-AmOH (25%),Core_12,MFCD00674177,0.0
reaction:1263,Xphos G3,K3PO4,H2O (25%),Core_12,MFCD00674177,0.0
reaction:1264,tBuXphos G3,BTMG,None,Core_12,MFCD00674177,0.0
reaction:1265,Aphos G3,BTMG,t-AmOH (25%),Core_12,MFCD00674177,0.0
reaction:1266,Xphos G3,BTMG,H2O (25%),Core_12,MFCD00674177,0.0
reaction:1267,Aphos G3,P2-Et,None,Core_12,MFCD00674177,0.0
reaction:1268,tBu3P G2,BTTP,t-AmOH (25%),Core_12,MFCD00674177,0.0
reaction:1269,RuPhos G3,K3PO4,H2O (25%),Core_12,MFCD00674177,0.0
reaction:1270,Aphos G3,BTMG,None,Core_12,MFCD00674177,0.0
reaction:1271,tBu3P G2,BTMG,t-AmOH (25%),Core_12,MFCD00674177,0.0
reaction:1272,RuPhos G3,BTMG,H2O (25%),Core_12,MFCD00674177,0.0
reaction:1273,tBuXphos G3,P2-Et,None,Core_12,MFCD11878349,0.0
reaction:1274,Aphos G3,BTTP,t-AmOH (25%),Core_12,MFCD11878349,0.0
reaction:1275,Xphos G3,K3PO4,H2O (25%),Core_12,MFCD11878349,0.0
reaction:1276,Aphos G3,BTMG,None,Core_12,MFCD11878349,9.426938815283084
reaction:1277,tBu3P G2,BTMG,t-AmOH (25%),Core_12,MFCD11878349,0.0
reaction:1278,RuPhos G3,BTMG,H2O (25%),Core_12,MFCD11878349,4.6204058095354545
reaction:1279,Aphos G3,P2-Et,None,Core_12,MFCD11878349,5.980842843292124
reaction:1280,tBu3P G2,BTTP,t-AmOH (25%),Core_12,MFCD11878349,0.0
reaction:1281,RuPhos G3,K3PO4,H2O (25%),Core_12,MFCD11878349,0.0
reaction:1282,Aphos G3,BTMG,None,Core_12,MFCD11878349,0.0
reaction:1283,tBu3P G2,BTMG,t-AmOH (25%),Core_12,MFCD11878349,0.0
reaction:1284,RuPhos G3,BTMG,H2O (25%),Core_12,MFCD11878349,0.0
reaction:1285,tBuXphos G3,P2-Et,None,Core_12,MFCD03789252,65.43468548063765
reaction:1286,Aphos G3,BTTP,t-AmOH (25%),Core_12,MFCD03789252,3.8257776091600784
reaction:1287,Xphos G3,K3PO4,H2O (25%),Core_12,MFCD03789252,8.101702028531111
reaction:1288,Aphos G3,BTMG,None,Core_12,MFCD03789252,6.454318216309833
reaction:1289,tBu3P G2,BTMG,t-AmOH (25%),Core_12,MFCD03789252,0.0
reaction:1290,RuPhos G3,BTMG,H2O (25%),Core_12,MFCD03789252,4.792088943144111
reaction:1291,Aphos G3,P2-Et,None,Core_12,MFCD03789252,25.34507637398753
reaction:1292,tBu3P G2,BTTP,t-AmOH (25%),Core_12,MFCD03789252,0.0
reaction:1293,RuPhos G3,K3PO4,H2O (25%),Core_12,MFCD03789252,0.0
reaction:1294,Aphos G3,BTMG,None,Core_12,MFCD03789252,0.0
reaction:1295,tBu3P G2,BTMG,t-AmOH (25%),Core_12,MFCD03789252,0.0
reaction:1296,RuPhos G3,BTMG,H2O (25%),Core_12,MFCD03789252,0.0
reaction:1297,tBuXphos G3,P2-Et,None,Core_12,MFCD09999194,20.09174082796562
reaction:1298,Aphos G3,BTTP,t-AmOH (25%),Core_12,MFCD09999194,0.0
reaction:1299,Xphos G3,K3PO4,H2O (25%),Core_12,MFCD09999194,8.896936798679175
reaction:1300,Aphos G3,BTMG,None,Core_12,MFCD09999194,24.466688591415465
reaction:1301,tBu3P G2,BTMG,t-AmOH (25%),Core_12,MFCD09999194,0.0
reaction:1302,RuPhos G3,BTMG,H2O (25%),Core_12,MFCD09999194,15.260288858394016
reaction:1303,Aphos G3,P2-Et,None,Core_12,MFCD09999194,0.0
reaction:1304,tBu3P G2,BTTP,t-AmOH (25%),Core_12,MFCD09999194,0.0
reaction:1305,RuPhos G3,K3PO4,H2O (25%),Core_12,MFCD09999194,8.497040845602456
reaction:1306,Aphos G3,BTMG,None,Core_12,MFCD09999194,0.0
reaction:1307,tBu3P G2,BTMG,t-AmOH (25%),Core_12,MFCD09999194,0.0
reaction:1308,RuPhos G3,BTMG,H2O (25%),Core_12,MFCD09999194,0.0
reaction:1309,tBuXphos G3,P2-Et,None,Core_12,MFCD05663845,38.602414207307405
reaction:1310,Aphos G3,BTTP,t-AmOH (25%),Core_12,MFCD05663845,0.0
reaction:1311,Xphos G3,K3PO4,H2O (25%),Core_12,MFCD05663845,0.0
reaction:1312,Aphos G3,BTMG,None,Core_12,MFCD05663845,0.0
reaction:1313,tBu3P G2,BTMG,t-AmOH (25%),Core_12,MFCD05663845,0.0
reaction:1314,RuPhos G3,BTMG,H2O (25%),Core_12,MFCD05663845,0.0
reaction:1315,Aphos G3,P2-Et,None,Core_12,MFCD05663845,40.097544573346184
reaction:1316,tBu3P G2,BTTP,t-AmOH (25%),Core_12,MFCD05663845,0.0
reaction:1317,RuPhos G3,K3PO4,H2O (25%),Core_12,MFCD05663845,0.0
reaction:1318,Aphos G3,BTMG,None,Core_12,MFCD05663845,0.0
reaction:1319,tBu3P G2,BTMG,t-AmOH (25%),Core_12,MFCD05663845,0.0
reaction:1320,RuPhos G3,BTMG,H2O (25%),Core_12,MFCD05663845,0.0
